genre_metacritic,Rating_steamdb,metacritic_flag,glicko,My Rating,age,baseGame,comp_lvl_sp_hltb,numTopCriticReviews,count_review_hltb,first_match,percentRecommended,description_metacritic,age_ratings_igdb,medianScore,Trials,comp_100_hltb,game_image_hltb,name_igdb,rating_count_igdb,comp_lvl_co_hltb,invested_mp_hltb,invested_co_hltb,game_modes_igdb,game_type_hltb,profile_popular_hltb,release_date,elo,played,comp_lvl_combine_hltb,hasLootBoxes,Genres,Platforms,metacritic_url,glicko_rd,game_engines_igdb,game_id_hltb,release_world_hltb,game_name_hltb,profile_platform_hltb,aggregated_rating_count_igdb,comp_main_count_hltb,first_release_date_igdb,comp_lvl_mp_hltb,raw_score,review_score_hltb,matches,count_comp_hltb,steamdb_flag,Rating_opencritic,genre_mc_clean,topCriticScore,count_retired_hltb,metaScore_metacritic,Companies,genres_igdb,tier,thumbnailUrl_metacritic,percentile,match_key,firstReleaseDate,numReviews,last_played,userScore_metacritic,release_calendar_date_igdb,similar_games_igdb,comp_main_hltb,aggregated_rating_igdb,hypes_igdb,involved_companies_igdb,soulslike,comp_100_count_hltb,count_playing_hltb,Finished,game_name_date_hltb,category_igdb,keywords_igdb,themes_igdb,rating_igdb,title_metacritic,developer_metacritic,comp_all_hltb,game_alias_hltb,invested_co_count_hltb,Title,count_backlog_hltb,igdb_flag,franchise_igdb,id_igdb,platform_metacritic,comp_plus_hltb,comp_all_count_hltb,comp_plus_count_hltb,model_score,releaseDate_metacritic,Release_steamdb,isMajorTitle,OCid,count_speedrun_hltb,Name_steamdb,invested_mp_count_hltb,opencritic_flag,Unnamed: 0,trials,2nd_match,Classic
Linear Action Adventure,0.9499,1.0,1005.247292,3.5,10298.0,,1.0,46.0,6988.0,Tomb Raider,87.5,"Tomb Raider is a re-imagining of the infamous action-adventure franchise and explores the visceral origin story of this character. In the game, Lara Croft ascends from a frightened young lady on her first adventure and emerges as a hardened survivor. With only her sharp instincts and her innate ability to push the limits of human enduran...","[73090, 123886]",90.0,14.0,75100.0,256px-Tr2011cover.jpg,Tomb Raider,400.0,0.0,42900.0,35520.0,[1],game,2321.0,10/24/1996,918.5129065,1.0,0.0,False,{},"[{'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2014-01-28T00:00:00.000Z', 'displayRelease': None}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2014-01-28T00:00:00.000Z', 'displayRelease': None}, {'id': 38, 'name': 'Google Stadia', 'shortName': 'Stadia', 'imageSrc': 'https://c.opencritic.com/images/platforms/stadia.png', 'releaseDate': '2019-11-19T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2020-11-10T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2013-03-05T00:00:00.000Z'}]",https://www.metacritic.com/game/tomb-raider/,107.3352647,[1195],10469.0,2013.0,Tomb Raider,"Google Stadia, Linux, Mac, PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2.0,4558.0,846115200.0,1.0,1121.6524397937103,81.0,"Tomb Raider, Shadow of the Tomb Raider: Definitive Edition, Rise of the Tomb Raider™",28594.0,1.0,{'imageSrc': 'http://www.esrb.org/images/ratingsymbol_m.png'},Linear Action Adventure,84.91304348,1079.0,86.0,{},"[5, 8, 9, 31]",Mighty,,93.0,Tomb Raider,2013-03-05T00:00:00.000Z,48.0,7/19/2014,84.0,10/24/1996,"[20, 529, 533, 538, 1020, 1164, 1985, 2031, 3025, 3188]",40795.0,84.6,,"[188895, 288411, 288412, 288413]",0.0,1737.0,330.0,1.0,1.0,0.0,"[21, 64, 72, 87, 129, 221, 390, 394, 420, 558, 623, 660, 698, 770, 902, 926, 962, 1033, 1138, 1158, 1190, 1289, 1293, 1320, 1345, 1494, 1710, 1716, 1756, 1834, 1846, 1971, 2141, 2280, 2324, 2415, 2452, 2498, 2543, 2841, 3203, 3228, 3486, 3831, 4004, 4134, 4135, 4138, 4215, 4245, 4282, 4284, 4287, 4292, 4310, 4345, 4353, 4359, 4372, 4390, 4392, 4396, 4397, 4400, 4403, 4407, 4412, 4484, 4514, 4520, 4541, 4544, 4578, 4580, 4613, 4614, 4615, 4637, 4659, 4681, 4709, 4711, 4726, 4731, 4781, 4787, 4869, 4885, 4891, 4897, 4901, 4918, 4928, 4991, 4998, 4999, 5000, 5025, 5029, 5164, 5176, 5257, 5260, 5308, 5323, 5329, 5345, 5359, 5386, 5453, 5518, 5535, 5564, 5599, 5628, 5687, 5730, 5783, 5789, 5823, 5885, 5904, 5905, 5941, 5967, 5989, 5999, 6007, 6062, 6248, 6295, 6298, 6325, 6457, 6493, 6655, 6716, 6736, 6749, 6752, 6813, 6863, 7046, 7080, 7152, 7215, 7303, 7305, 7334, 7403, 7498, 7503, 7569, 7576, 7643, 8299, 8802, 8854, 8906, 9258, 9283, 9364, 9529, 9951, 10149, 10814, 11853, 12708, 12710, 13951, 17436]","[1, 21, 33]",81.03677396,,Crystal Dynamics,51682.0,Tomb Raider: Definitive Edition,6.0,Tomb Raider,18608.0,1.0,,912.0,PC,55671.0,10624.0,4329.0,3.425719285,2013-03-05T00:00:00,3/1/2013,True,291.0,9.0,Tomb Raider,53.0,1.0,10.0,0.0, Shadow of the Tomb Raider: Definitive Edition,0.0
Auto Racing,,1.0,1109.6683759643718,4.0,10247.0,,1.0,,730.0,,,"Three... Two... One... GO! The signal light changes and you drop the pedal to the metal. Take on up to three friends in the split-screen VS games, or race solo in the Mario GP. Tell your friends to bring it on in the highly competitive Battle mode. Advanced features allow you to race with your &quot;Ghost&quot;. The driving data from you...","[339, 49251, 81781, 82838]",,15.0,67494.0,5633_Mario_Kart_64.jpg,Mario Kart 64,525.0,1.0,201219.0,115758.0,"[1, 2, 4]",game,122.0,12/14/1996,954.7683247360548,1.0,0.0,,{},,https://www.metacritic.com/game/mario-kart-64/,98.49582715882563,[],5633.0,1996.0,Mario Kart 64,Nintendo 64,1.0,168.0,850521600.0,1.0,1124.4012519611265,79.0,,2046.0,1.0,,Auto Racing,,109.0,83.0,{},[10],,,,,,,1/1/2016,85.0,12/14/1996,"[1192, 1193, 2332, 2343, 2345, 2349, 2723, 3772, 39342, 45160]",17069.0,81.0,,"[98362, 205224, 225567]",0.0,70.0,13.0,1.0,0.0,0.0,"[25, 280, 1075, 1381, 1440, 1678, 1710, 1744, 2071, 2152, 2415, 2759, 3627, 3831, 3988, 4162, 4170, 4179, 4210, 4286, 4294, 4333, 4359, 4522, 4657, 4760, 4803, 4994, 5029, 5612, 5639, 5704, 5801, 5876, 5987, 6191, 6368, 6765, 6832, 7026, 7070, 7107, 7305, 8132, 9075, 9275, 9529, 13121, 13491, 26906, 27629, 30490, 31533, 37362, 37741, 42805]","[1, 35, 40]",82.6094088,,Nintendo,28038.0,,8.0,Mario Kart 64,553.0,1.0,24.0,2342.0,PC,42451.0,295.0,57.0,3.647431988,1997-02-10T00:00:00,,,,2.0,,26.0,1.0,11.0,0.0,,1.0
FPS,,1.0,1200.0,,9957.0,,1.0,,174.0,,,"In Dark Forces, Kyle Katarn, a young mercenary successfully infiltrated the Empire. Jedi Knight continues the story of Katarn as he embarks on a quest into his past and learns the mysterious ways of the Jedi. With this knowledge, he must stop seven Dark Jedi from unlocking the powers of a hidden Jedi burial ground. This task forces Katar...","[5649, 45604, 123449]",,0.0,44172.0,252px-JediKnight-cover.jpg,Star Wars: Jedi Knight - Dark Forces II,91.0,0.0,32400.0,0.0,"[1, 2]",game,398.0,9/30/1997,1000.0,0.0,0.0,,{},,https://www.metacritic.com/game/star-wars-jedi-knight-dark-forces-ii/,350.0,[139],9086.0,1997.0,Star Wars Jedi Knight: Dark Forces II,PC,,135.0,875577600.0,1.0,1287.0021420641476,79.0,,935.0,1.0,,FPS,,362.0,91.0,{},[5],,,,,,,,86.0,9/30/1997,"[142, 152, 153, 169, 1877, 7350, 26401, 55038, 105269, 119305]",32362.0,,,[119],0.0,26.0,44.0,0.0,0.0,0.0,"[563, 575, 896, 923, 1158, 1313, 1675, 2242, 3486, 3831, 4142, 4580, 4609, 4850, 4926, 4991, 4993, 5150, 5181, 5751, 5836, 6285, 6619, 6779, 7062, 8792, 9596, 10162, 13121]","[1, 18]",83.28791951,,LucasArts,35046.0,,0.0,Star Wars Jedi Knight: Dark Forces II,4943.0,1.0,1.0,150.0,PC,37487.0,220.0,59.0,3.888435826,1997-10-09T00:00:00,,,,0.0,,3.0,1.0,12.0,0.0,,0.0
Western RPG,,1.0,1456.3846305194268,4.0,9947.0,,1.0,,744.0,Fallout 4,,"Set in the aftermath of a world-wide nuclear war, Fallout will challenge you to survive in an unknown and dangerous world. You will take the role of a Vault-dweller, a person who has grown up in a secluded, underground survival Vault. Circumstances arise that force you to go Outside -- to a strange world 80 years after the end of the mod...","[106520, 116521, 116522, 122832, 123193]",,19.0,117257.0,250px-Fallout.jpg,Fallout: A Post Nuclear Role Playing Game,567.0,0.0,0.0,0.0,[1],game,1166.0,10/10/1997,1060.0729240374944,1.0,0.0,,{},,https://www.metacritic.com/game/fallout/,96.104227555374,[1612],3338.0,1997.0,Fallout,PC,,239.0,876441600.0,0.0,1454.1256884072518,81.0,"Fallout 4, Fallout: A Post Nuclear Role Playing Game, Fallout 2: A Post Nuclear Role Playing Game, Fallout: New Vegas, Fallout 3: Game of the Year Edition",2580.0,1.0,,Western RPG,,910.0,89.0,{},"[12, 16]",,,, Fallout: A Post Nuclear Role Playing Game,,,1/1/2024,87.0,10/10/1997,"[14, 15, 16, 41, 116, 495, 1009, 1020, 9630, 19441]",58338.0,,,"[237624, 237625, 264324, 265192, 265824, 265825]",0.0,104.0,122.0,1.0,0.0,0.0,"[3, 64, 69, 72, 221, 222, 236, 415, 429, 563, 575, 962, 994, 1032, 1158, 1208, 1313, 1317, 1322, 1333, 1403, 1440, 1523, 1754, 1886, 1887, 1898, 1935, 2044, 2335, 2452, 2498, 3486, 3831, 3898, 3931, 4138, 4179, 4248, 4249, 4250, 4272, 4284, 4353, 4388, 4390, 4412, 4527, 4541, 4613, 4614, 4623, 4730, 4823, 4850, 4854, 4867, 4878, 4891, 4918, 4974, 4976, 5264, 5323, 5418, 5481, 5485, 5500, 5600, 5697, 5814, 6037, 6062, 6066, 6370, 6619, 6642, 6687, 6733, 7062, 7315, 7335, 7351, 7353, 7437, 7593, 7612, 7627, 7698, 8150, 8784, 8841, 9321, 9338, 9342, 9353, 9374, 9772, 9841, 13047, 13121, 23856]","[18, 21, 23, 38]",85.3151422,,Black Isle Studios,78761.0,Fallout: A Post Nuclear Role Playing Game,0.0,Fallout,11091.0,1.0,,13.0,PC,82816.0,781.0,438.0,4.329069047,1997-10-09T00:00:00,,,,5.0,,0.0,1.0,13.0,0.0, Fallout: A Post Nuclear Role Playing Game,1.0
Baseball Sim,,1.0,897.1027336,3.0,9714.0,,1.0,,4.0,,,"Make your dreams of becoming a Major Leaguer a reality! Hit a grand slam, pitch a no-hitter, go for the cycle and steal home - all in the same game! If that's not enough, check out the real-time stat tracking in over 30 major categories. Improve your team by making the right trades and picking up the best free agents. Major League Baseba...",[1667],,16.0,360000.0,17031_Major_League_Baseball_featuring_Ken_Griffey_Jr.jpg,Major League Baseball Featuring Ken Griffey Jr.,7.0,1.0,0.0,0.0,"[1, 2, 4]",game,6.0,5/31/1998,898.6363533,1.0,0.0,,{},,https://www.metacritic.com/game/major-league-baseball-featuring-ken-griffey-jr/,107.1876844,[],17031.0,1998.0,"Major League Baseball Featuring Ken Griffey, Jr.",Nintendo 64,,1.0,896572800.0,1.0,1014.521507150449,65.0,,12.0,1.0,,Baseball Sim,,4.0,,{},[14],,,,,,,1/1/2000,,5/31/1998,"[3531, 6435, 10627, 11556, 24089, 48710, 49399, 69229, 114286, 116353]",144000.0,,,"[9177, 9178]",0.0,1.0,0.0,1.0,0.0,0.0,"[20, 1440, 4228, 5228, 5278, 5436, 7199, 13491, 37741]",[],85.1155831,,Angel Studios,265500.0,,0.0,Major League Baseball Featuring Ken Griffey Jr.,8.0,1.0,,3540.0,PC,270000.0,4.0,2.0,3.295692559,1998-05-31T00:00:00,,,,0.0,,0.0,1.0,14.0,0.0,,0.0
Western RPG,0.9185,1.0,1200.0,,9563.0,,1.0,,482.0,Fallout 2: A Post Nuclear Role Playing Game,,"It's been 80 long years since your ancestor trod across the wastelands. As you search for the Garden of Eden Creation Kit to save your primitive village, your path is strewn with crippling radiation, megalomaniac mutants, and a relentless stream of lies, deceit, and treachery. You begin to wonder if anyone really stands to gain anything ...","[90870, 106522, 115806, 115807, 122831, 123197]",,0.0,300973.0,250px-PC_Game_Fallout_2.jpg,Fallout 2,735.0,1.0,0.0,0.0,[1],game,789.0,10/29/1998,1000.0,0.0,0.0,,{},,https://www.metacritic.com/game/fallout-2/,350.0,[],3339.0,1998.0,Fallout 2,PC,,107.0,909619200.0,1.0,1563.4805533130016,86.0,Fallout 2: A Post Nuclear Role Playing Game,1533.0,1.0,,Western RPG,,448.0,86.0,{},"[9, 12, 16]",,,,Fallout 2: A Post Nuclear Role Playing Game,,,,91.0,10/29/1998,"[13, 15, 16, 20, 41, 533, 1009, 1020, 9630, 19441]",110119.0,,,"[237628, 237629, 237630, 264321, 265826]",0.0,65.0,82.0,0.0,0.0,0.0,"[3, 16, 64, 69, 72, 221, 222, 284, 328, 394, 415, 429, 558, 563, 575, 729, 789, 962, 977, 1032, 1158, 1208, 1299, 1313, 1317, 1322, 1345, 1403, 1423, 1440, 1523, 1754, 1834, 1886, 1887, 1898, 1935, 2044, 2071, 2115, 2184, 2335, 2452, 2498, 3234, 3486, 3831, 3931, 4138, 4179, 4213, 4248, 4249, 4250, 4272, 4284, 4285, 4287, 4290, 4353, 4388, 4390, 4396, 4398, 4399, 4403, 4410, 4412, 4536, 4541, 4613, 4614, 4615, 4622, 4623, 4730, 4823, 4850, 4852, 4854, 4855, 4878, 4891, 4918, 4956, 4961, 4974, 4976, 4996, 4998, 5110, 5164, 5181, 5182, 5214, 5264, 5323, 5358, 5418, 5481, 5485, 5500, 5514, 5517, 5595, 5599, 5600, 5639, 5675, 5703, 5814, 5967, 5999, 6037, 6062, 6066, 6069, 6117, 6370, 6539, 6541, 6608, 6620, 6642, 6687, 6778, 6828, 7105, 7315, 7335, 7351, 7353, 7396, 7423, 7437, 7593, 7605, 7612, 7698, 8099, 8150, 8784, 8841, 9321, 9338, 9342, 9353, 9357, 9374, 9466, 9772, 10095, 10348, 13047, 13120, 23856, 23933]","[18, 21, 23, 27, 38]",89.39847602,,Black Isle Studios,169048.0,,0.0,Fallout 2,8342.0,1.0,,14.0,PC,170216.0,465.0,293.0,4.534330023,1998-10-29T00:00:00,12/1/1998,,,2.0,Fallout 2: A Post Nuclear Role Playing Game,0.0,1.0,15.0,0.0,,1.0
Open-World Action,,1.0,1200.0,,9540.0,,1.0,1.0,1763.0,,-1.0,"As a young boy, Link is tricked by Ganondorf, the King of the Gerudo Thieves. The evil human uses Link to gain access to the Sacred Realm, where he places his tainted hands on Triforce and transforms the beautiful Hyrulean landscape into a barren wasteland. Link is determined to fix the problems he helped to create, so with the help of R...","[3894, 8691, 50830, 50831, 81440]",-1.0,0.0,137775.0,10035_The_Legend_of_Zelda_Ocarina_of_Time.png,The Legend of Zelda: Ocarina of Time,1798.0,0.0,0.0,90823.0,[1],game,418.0,11/21/1998,1000.0,0.0,0.0,False,{},"[{'id': 36, 'name': 'Nintendo 3DS', 'shortName': '3DS', 'imageSrc': 'https://c.opencritic.com/images/platforms/3ds.png', 'releaseDate': '2011-06-16T00:00:00.000Z'}]",https://www.metacritic.com/game/the-legend-of-zelda-ocarina-of-time/,350.0,[1051],10035.0,1998.0,The Legend of Zelda: Ocarina of Time,Nintendo 64,,407.0,911606400.0,0.0,1633.066657520097,92.0,,4872.0,1.0,,OpenWorld Action,-1.0,228.0,99.0,{},"[12, 31]",,,-1.0,,2011-06-16T00:00:00.000Z,1.0,,91.0,11/21/1998,"[533, 551, 1020, 1026, 1030, 1035, 1036, 1942, 2909, 7346]",96793.0,,2.0,"[196206, 224722, 224723, 225570]",0.0,286.0,46.0,0.0,0.0,0.0,"[137, 170, 274, 472, 558, 592, 623, 701, 770, 823, 826, 1033, 1102, 1181, 1193, 1289, 1317, 1320, 1379, 1381, 1935, 2071, 2199, 2324, 2452, 2472, 2628, 2762, 3182, 3313, 3433, 3486, 4031, 4138, 4213, 4285, 4359, 4392, 4396, 4410, 4477, 4484, 4550, 4587, 4622, 4711, 4725, 4760, 4781, 4801, 4852, 4885, 4903, 4918, 4940, 4956, 5004, 5181, 5323, 5329, 5535, 5564, 5587, 5599, 5628, 5639, 5730, 5963, 5967, 6020, 6117, 6191, 6221, 6248, 6383, 6471, 6608, 6663, 6664, 6673, 6746, 7080, 7097, 7215, 7226, 7334, 7344, 8156, 8866, 8959, 8983, 9404, 9604, 9722, 9781, 9843, 10502, 12763, 12815, 14114, 23933, 26906, 27629, 30490, 30703, 31177, 31533, 37362, 37741]","[1, 17, 33, 38]",91.88973627,,Nintendo,109968.0,,1.0,The Legend of Zelda: Ocarina of Time,2303.0,1.0,,1029.0,PC,109702.0,1130.0,437.0,4.704811008,1998-11-23T00:00:00,,False,17714.0,26.0,,0.0,1.0,16.0,0.0,,1.0
,,1.0,924.6879361,3.0,9513.0,,1.0,,347.0,,,,"[7314, 99912, 189315]",,15.0,102761.0,7177_Pokmon_Trading_Card_Game.png,Pokémon Trading Card Game,115.0,1.0,0.0,0.0,"[1, 2]",game,51.0,12/18/1998,925.5202905,1.0,0.0,,{},,,104.7378376,[],7177.0,2000.0,Pokémon Trading Card Game,Game Boy Color,,149.0,913939200.0,1.0,959.6043759786893,76.0,,891.0,1.0,,,,75.0,,{},"[31, 35]",,,,,,,1/1/2016,,12/18/1998,"[1279, 1511, 1561, 8746, 19133, 20331, 22387, 36198, 50834, 51279]",40672.0,,,"[224913, 224914, 224915, 226441]",0.0,26.0,4.0,1.0,1.0,0.0,"[78, 98, 247, 249, 345, 415, 482, 1159, 1293, 1333, 2606, 4134, 4214, 4270, 4358, 4370, 4400, 4522, 4674, 5316, 5476, 8784, 24957, 26191, 29250, 30367, 37362, 39212]","[17, 35]",74.01703929,,,51212.0,Pokemon Trading Card Game,0.0,Pokemon Trading Card Game,446.0,1.0,60.0,4567.0,,57753.0,268.0,93.0,3.118492373,,,,,1.0,,0.0,1.0,17.0,0.0,,0.0
Western RPG,,1.0,1200.0,,9510.0,,1.0,108.0,173.0,Baldur's Gate 3,97.94520548,"Baldur's Gate takes you back to the Forgotten Realms on a visually dazzling role-playing adventure, one that brings to life the grand tradition of Advanced Dungeons & Dragons through cutting edge art and technology. Immerse yourself in this quintessential medieval fantasy world, where entire nations hang in the balance of your actions, d...","[28012, 28013, 80725]",99.0,0.0,373517.0,808_Baldurs_Gate.png,Baldur's Gate,310.0,1.0,0.0,165600.0,"[1, 3]",game,36.0,12/21/1998,1000.0,0.0,0.0,False,{},"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'releaseDate': '2023-08-03T00:00:00.000Z', 'displayRelease': ''}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2023-09-06T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-08-03T00:00:00.000Z'}]",https://www.metacritic.com/game/baldurs-gate/,350.0,[28],808.0,1998.0,Baldur's Gate,"Mobile, PC",,45.0,914198400.0,1.0,1540.4190712091386,85.0,"Baldur's Gate 3, Baldur's Gate: Enhanced Edition, Baldur's Gate II: Enhanced Edition",389.0,1.0,,Western RPG,95.88118812,47.0,91.0,{},[12],Mighty,,100.0, Baldur's Gate: Enhanced Edition,2023-08-03T00:00:00.000Z,153.0,,88.0,12/21/1998,"[19164, 19404, 23651, 49414, 69007, 81249, 99118, 103303, 113910, 115653]",158476.0,,,"[11, 12, 13, 18471]",0.0,29.0,3.0,0.0,0.0,0.0,[],"[17, 38]",85.66977744,,BioWare,214735.0,,1.0,Baldur's Gate,601.0,1.0,,5.0,PC,210424.0,156.0,82.0,4.920620416,1998-12-21T00:00:00,,True,9136.0,0.0,,0.0,1.0,18.0,0.0, Baldur's Gate: Enhanced Edition,1.0
Party,,1.0,914.2476853395794,2.5,9461.0,,1.0,,242.0,,,"Tensions mount for Mario and pals as each declares himself to be the one true Super Star of Marioland. Face your friends and family in a contest of strength, wits and agility as you explore 6 thriling Adventure Boards. Reveal new levels of gaming excitement as you customize your boards with speed blocks, warp blocks and other specialty i...",,,13.0,74417.0,5641_Mario_Party.png,Mario Party,,1.0,98000.0,101250.0,[1],game,49.0,2/8/1999,924.7174570870324,1.0,0.0,,{},,https://www.metacritic.com/game/mario-party/,115.34771816732064,[],5641.0,1998.0,Mario Party,Nintendo 64,,56.0,,1.0,893.0714392354288,72.0,,648.0,1.0,,Party,,49.0,79.0,{},[33],,,,,,,1/1/2000,79.0,,"[86880, 90965, 108759, 119207, 321873, 321921, 322549, 322796, 322917, 322924]",33315.0,,,[296861],0.0,24.0,3.0,1.0,0.0,0.0,"[2004, 24124]",[40],,,Hudson,42274.0,Mario Party 64,4.0,Mario Party,252.0,1.0,,323057.0,PC,53732.0,105.0,25.0,2.960671162,1999-02-08T00:00:00,,,,0.0,,9.0,1.0,19.0,0.0,,0.0
4X Strategy,0.8659,1.0,1200.0,,9457.0,,1.0,,32.0,Sid Meier's Alpha Centauri™ Planetary Pack,,"Legendary designer Sid Meier presents the next evolution in strategy games, with the most addictive, compelling gameplay yet. Explore the alien planet that is your new home and uncover its myriad mysteries. Discover over 75 extraordinary technologies. Build over 60 base upgrades and large-scale secret projects for your empire. Conquer yo...",[6295],,0.0,305553.0,8497_Sid_Meiers_Alpha_Centauri.jpg,Sid Meier's Alpha Centauri,56.0,0.0,0.0,0.0,"[1, 2]",game,36.0,2/12/1999,1000.0,0.0,0.0,,{},,https://www.metacritic.com/game/sid-meiers-alpha-centauri/,350.0,[],8497.0,1999.0,Sid Meier's Alpha Centauri,PC,1.0,15.0,918777600.0,1.0,1462.3099891785635,84.0,Sid Meier's Alpha Centauri™ Planetary Pack,83.0,1.0,,4X Strategy,,31.0,92.0,{},"[13, 15, 16]",,,,Sid Meier's Alpha Centauri™ Planetary Pack,,,,86.0,2/12/1999,"[9197, 9789, 10297, 10345, 17111, 17130, 33153, 55036, 102057, 121731]",90759.0,91.0,,"[1892, 1893, 2324, 2325]",0.0,2.0,2.0,0.0,0.0,0.0,"[21, 51, 69, 214, 415, 429, 563, 595, 947, 994, 1102, 1103, 1143, 2002, 2044, 2177, 4134, 4221, 4272, 4520, 4647, 5029, 5414, 5500, 5666, 6019, 6832, 10359, 10618, 15242, 25496]","[18, 41]",92.05382674,,Firaxis Games,126618.0,,0.0,Sid Meier's Alpha Centauri,317.0,1.0,10.0,863.0,PC,140336.0,27.0,10.0,4.410559203,1999-02-12T00:00:00,3/1/2024,,,0.0,Sid Meier's Alpha Centauri™ Planetary Pack,0.0,1.0,20.0,0.0,,1.0
Rail Shooter,,1.0,1115.4573581835546,3.5,9420.0,,1.0,2.0,561.0,,-1.0,"The Professor has asked you to capture the Wild Pokémon of Pokémon island...on film! Tour the island in your ZERO-ONE vehicle and snap pictures of Pokémon in their natural habitat. Wild Pokémon are often camera-shy, so you'll have to use special items to bring them out in the open. Only the best shots will do for the Professor's Pokémon ...","[49249, 82852, 84848, 84849, 190812]",-1.0,17.0,20917.0,7173_Pokmon_Snap.jpg,Pokémon Snap,214.0,0.0,0.0,0.0,[1],game,78.0,3/21/1999,1013.5048824199284,1.0,0.0,False,{},"[{'id': 36, 'shortName': '3DS', 'name': 'Nintendo 3DS', 'releaseDate': '2000-09-01T00:00:00.000Z'}]",https://www.metacritic.com/game/pokemon-snap/,95.46873174277908,[],7173.0,1999.0,Pokémon Snap,Nintendo 64,,166.0,921974400.0,0.0,1058.0130401835759,74.0,,1681.0,1.0,{'value': 'E10+'},Rail Shooter,-1.0,68.0,77.0,{},[13],,,-1.0,,2000-09-01T00:00:00.000Z,2.0,1/1/2020,77.0,3/21/1999,"[1030, 1070, 1074, 2289, 2290, 2325, 2724, 12515, 24426, 28010]",14009.0,,,"[43380, 43381, 43383, 43384, 225592, 226842]",0.0,136.0,3.0,1.0,0.0,0.0,"[78, 110, 249, 271, 1478, 1563, 1834, 2199, 2415, 3831, 4141, 4239, 4359, 4522, 5722, 6325, 6846, 8356, 8362, 8784, 9529, 12969, 13119, 14164, 14569, 26906, 27629, 30490, 31533, 37362, 37741]","[1, 17]",76.29195573,,HAL Labs,16360.0,Pokemon Snap,0.0,Pokémon Snap,582.0,1.0,60.0,2324.0,PC,17740.0,396.0,94.0,2.995725509,1999-06-30T00:00:00,,False,13298.0,11.0,,0.0,1.0,21.0,0.0,,0.0
Future Racing,0.837,1.0,715.9178588825782,2.0,9362.0,,1.0,13.0,285.0,STAR WARS™ Episode I Racer,62.96296296,"It has a little Star Wars flair to add to its appeal, but the pure racing action alone is enough to make this game a rewarding experience.","[33900, 39215, 91954, 95823, 110507, 125637, 142726]",70.0,14.0,23856.0,256px-SWracer.jpg,Star Wars: Episode I - Racer,176.0,0.0,14100.0,0.0,"[1, 2, 4]",game,157.0,5/18/1999,917.4265955758754,1.0,0.0,False,{},"[{'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2020-06-23T00:00:00.000Z'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2020-06-23T00:00:00.000Z'}, {'id': 27, 'shortName': 'PC', 'name': 'PC', 'releaseDate': '1999-05-17T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}]",https://www.metacritic.com/game/star-wars-episode-i-racer/,110.8533144698228,[],9080.0,1999.0,Star Wars Episode I: Racer,"Dreamcast, Game Boy Color, Nintendo 64, Nintendo Switch, PC, PlayStation, PlayStation 4, Xbox One",3.0,107.0,926985600.0,1.0,833.546739692774,73.0,STAR WARS™ Episode I Racer,819.0,1.0,{'value': 'E'},Future Racing,68.46153846,124.0,70.0,{},[10],Fair,,37.0,STAR WARS™ Episode I Racer,1999-05-17T00:00:00.000Z,27.0,2/7/2024,76.0,5/18/1999,"[1877, 19419, 25311, 28070, 36739, 55038, 72605, 74701, 89550, 105269]",18379.0,70.0,,"[147855, 219700, 219701, 224550]",0.0,66.0,18.0,1.0,0.0,0.0,"[575, 896, 1286, 3336, 4142, 4210, 6096, 8306, 9529, 10564, 11215, 12969, 13119]","[1, 18]",74.53038651,,LucasArts,20070.0,,0.0,Star Wars Episode I: Racer,1073.0,1.0,1.0,154.0,PC,20878.0,237.0,64.0,2.377167045,2020-06-23T00:00:00,5/1/1999,True,9682.0,0.0,STAR WARS™ Episode I Racer,3.0,1.0,22.0,0.0,,0.0
